GEL-Breast_common_SBS13	GEL-Breast_common_SBS5	GEL-Breast_common_SBS8	GEL-Breast_common_SBS2	GEL-Breast_common_SBS3	GEL-Breast_common_SBS18	GEL-Breast_common_SBS1	GEL-Breast_common_SBS127	GEL-Breast_common_SBS17	GEL-Breast_rare_SBS44	GEL-Breast_rare_SBS6	GEL-Breast_rare_SBS26	GEL-Breast_rare_SBS57	GEL-Breast_rare_SBS116	GEL-Breast_rare_SBS7a	GEL-Breast_rare_SBS96	GEL-Breast_rare_SBS30	GEL-Breast_rare_SBS87	GEL-Breast_rare_SBS94	GEL-Breast_rare_SBS4	GEL-Breast_rare_SBS124	GEL-Breast_rare_SBS105	GEL-Breast_rare_SBS31	GEL-Breast_rare_SBS23+114	GEL-Breast_rare_SBS33+114	GEL-Breast_rare_SBS136	GEL-Breast_rare_SBS123	GEL-Breast_rare_SBS114	unassigned
GEL-2841832-11	0	783.120841819416	0	0	353.958587915818	366.993890020367	865.343516632722	252.182959945689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332.400203665988
GEL-2624313-11	0	487.50784255697	925.914175791654	0	774.100325540101	0	1138.85439479136	1145.86889612311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606.754365196805
GEL-2824891-11	0	532.394948550047	327.550608044902	326.548924228251	0	0	577.470720299345	591.49429373246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321.540505144995
GEL-2109437-11	0	1629.0546597431	0	1002.72588138836	650.32221918557	1048.2134462968	1334.63514621481	698.309100847226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952.739546324134
GEL-2772137-11	0	686.834014460861	0	193.888557057529	392.761395787488	664.903175102169	775.055800062873	290.085193335429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.471864193651
GEL-2222221-11	350.200534759358	1080.61879297173	0	839.480710466005	0	849.486440030558	1083.6205118411	479.274446142093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556.318563789156
GEL-2624004-11	0	1270.62974258875	0	0	0	320.162620470904	1334.26143711114	624.292058070026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557.65414175918
GEL-2967684-11	0	612.582579723941	0	0	182.173250832937	186.177058543551	674.641599238458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.425511661113
GEL-2072363-11	0	1227.19911445056	2784.35506954694	0	4011.5541839975	0	0	1202.66514602621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969.22648597879
GEL-2519787-11	0	686.926578812254	236.50761595071	0	0	712.033544412117	670.355981516344	228.473386958754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.702892349821
GEL-2538804-11	1346.91923976258	1024.43857545416	0	2703.83787996882	803.45182564902	0	1668.8999340488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.45254511662
GEL-2313089-11	0	645.816740646798	0	0	221.765377298668	357.122172902135	775.179877404354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.115831748045
GEL-2223938-11	0	729.169890468422	0	1156.76951759497	0	0	852.198555115358	636.648333721743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917.213703099507
GEL-2507800-11	0	756.671440972222	212.907552083333	0	0	240.895399305556	756.671440972222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.854166666667
GEL-2498570-11	0	1027.19310035842	312.406660692951	278.916666666667	0	287.414127837515	882.736260454002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.333183990445
GEL-2049540-11	9712.5791580978	0	0	10416.143192531	0	0	1922.44253553424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5385.83511383696
GEL-2597536-11	318.455514881426	1007.44103135445	0	562.805029444533	328.970555467134	0	500.215502148655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428.112366703802
GEL-2051874-11	21950.2427815791	0	0	16444.1717620226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2842.5854563983
GEL-2122074-11	4349.79293820094	1306.5403840394	0	4857.58594295983	0	0	2587.04010116809	1071.17281773104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875.867815900699
GEL-2638455-11	0	693.493793847814	0	0	568.223961144091	346.245817593092	1217.62277388019	284.61305990286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603.800593631953
GEL-2284714-11	0	682.236892829607	0	304.882420971473	343.867386276022	180.430416345412	702.72898997687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378.853893600616
GEL-2470154-11	0	475.737420859713	321.172942352549	0	411.502832389204	292.066644451849	928.390536487837	324.68577140953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.443852049318
GEL-2364209-11	0	785.134302822926	451.077159965783	0	0	0	580.099230111206	507.086740804106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599.602566295979
GEL-2603859-11	0	451.394975575715	0	354.917422656432	0	159.462898348453	702.836473598511	192.955105838567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.433123982322
GEL-2241427-11	0	753.031950783886	284.958126612423	274.924389759873	0	0	692.829529668585	232.281008136535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.974995038698
GEL-2153408-11	4091.16513946635	1134.04577564284	1923.57764501675	1144.04617930812	2072.08363944617	729.029427198967	948.038267468615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.013926452188
GEL-2297981-11	0	1255.82831644229	405.428830736651	0	0	224.737709877477	812.35924973529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610.645893208292
GEL-2492943-11	0	1080.82668124658	977.747840349918	0	0	0	909.695790049207	595.955822854018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011.77386550028
GEL-2125134-11	0	870.748382779389	0	0	220.556323890252	170.656703100602	387.221057327682	280.435868837832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.381664064243
GEL-2916414-11	18607.3012876368	0	0	16003.049181915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544.6495304482
GEL-2738963-11	0	1778.94957707691	0	1069.86827093305	1175.30601272048	0	1961.84158415842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635.03455511114
GEL-2466274-11	5409.99308437068	0	0	4246.45689257722	0	0	685.816044260028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1592.73397879207
GEL-2030160-11	0	836.296875	379.134588068182	0	0	0	635.225497159091	612.217329545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.125710227272
GEL-2733208-11	0	0	0	0	352.5	1927.5	1229.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937.5
GEL-2059232-11	240.24854368932	677.291112770724	617.853323375653	0	0	0	833.128005974608	302.683196415235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.79581777446
GEL-2507433-11	0	398.929856115108	0	0	248.390287769784	0	843.523381294964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462.156474820144
GEL-2120188-11	0	385.698319656116	0	0	0	398.68815943728	1012.70789370848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759.905627198124
GEL-2681949-11	0	717.920451215939	497.791532376209	0	0	349.704805156754	1325.77644301201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.806768239088
GEL-2935010-11	0	1305.79352678571	1249.56558560924	750.040572478992	0	1795.27783613445	1258.60221901261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287.720259979
GEL-2606593-11	0	537.647831800263	606.973479870983	0	360.593119101661	733.156134273086	1123.67399354916	415.953888424322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397.001552980525
GEL-2402079-11	714.975885970907	764.543541931075	1456.48799179928	890.215073708874	1900.0934784731	2415.79737381627	1813.97593478473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.910719515763
GEL-2862804-11	0	752.793296089385	0	0	268.998137802607	0	568.10800744879	230.856610800745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.243947858473
GEL-2720420-11	29196.6961160126	0	0	15914.6950410709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4206.6088429165
GEL-2458140-11	0	1129.63348734431	685.688027320209	0	0	980.984331056649	1070.0737243873	422.423865006027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694.196564885505
GEL-2522805-11	391.020306154327	711.218056857232	546.630427991253	500.74539206498	487.777881911903	1418.94486098094	1309.21977507029	837.401905654483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.041393314592
GEL-2428780-11	0	352.220286885246	0	226.964139344262	0	263.037909836066	544.613729508197	216.44262295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.721311475409
GEL-2148024-11	0	0	2371.6483036614	0	1681.56835740679	435.813570708767	539.124958011421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943.844810211622
GEL-2682831-11	0	0	0	0	0	5642.43083265847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1175.56916734153
GEL-2473418-11	0	719.700374531835	227.905118601748	0	213.910944652518	269.887640449438	475.801914273824	376.343320848939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.450686641698
GEL-2987641-11	0	646.920242024202	248.545654565457	0	0	477.047304730473	921.02200220022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.464796479648
GEL-2124912-11	438.923535791757	972.654555314533	0	791.567245119306	1093.54663774403	422.369848156182	1210.9273318872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.010845986992
GEL-2767428-11	0	947.765929778934	420.452535760728	0	0	0	644.161248374512	543.292587776333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516.327698309493
GEL-2794619-11	909.216347339857	538.516569361072	0	2979.62470191596	0	0	827.061261409424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837.581119973687
GEL-2718041-11	176.685766674307	405.574146229659	268.040339216136	178.693559477424	426.655970662388	0	286.612422644969	266.032546413019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.705248682098
GEL-2548030-11	589.481920569057	572.026872159652	637.857340446552	491.733649476388	1012.89152341434	0	1038.32602252519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705.682671408821
GEL-2492725-11	0	527.663336875664	201.871200850159	0	0	381.756429330499	801.48862911796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.220403825718
GEL-2338590-11	0	472.658648744252	435.264768305624	0	408.839759462328	207.411390166254	886.48425893173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408.341174389812
GEL-2966433-11	0	610.450434395188	0	0	185.288482958343	486.757852528403	666.036979282691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.466250835375
GEL-2621273-11	1988.39681918915	0	0	1994.41011602138	0	770.704210663538	1450.70786077434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483.78099335159
GEL-2377962-11	1754.14570650433	567.178788849728	0	2768.25336430631	0	0	606.260012816405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559.162127523227
GEL-2849212-11	203.777001164919	555.116658345815	287.094691296389	191.731070061574	0	429.638209352638	933.559660509236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415.082709269429
GEL-2488272-11	0	675.968284228769	224.655632582322	0	417.289081455806	265.183708838821	1043.72305025997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.180242634312
GEL-2738554-11	0	907.916182702872	0	0	505.344843823576	0	673.793125098101	809.153351122273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.792497253178
GEL-2472276-11	0	426.115604186489	216.822074215033	332.259752616556	186.205994291151	0	691.62226450999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.974310180781
GEL-2965904-11	0	0	795.200714823175	0	0	1360.98777276147	1773.33258088789	633.761474793077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750.717456734388
GEL-2326597-11	0	423.904329235703	189.905130946018	215.459647247461	191.909406734367	139.297167290219	612.30625334046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.218065205772
GEL-2524212-11	0	737.087762669963	0	0	378.032138442522	214.734239802225	853.943139678616	225.72064276885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418.482076637824
GEL-2687590-11	525.480264658909	391.218799908738	0	468.155144877938	0	0	416.361396303901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402.784394250514
GEL-2266821-11	0	831.763456090652	0	0	0	367.779745042493	540.646246458924	637.351274787535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452.459277620396
GEL-2987645-11	0	847.438108882522	283.648710601719	259.593696275072	0	318.72893982808	744.703151862464	676.547277936963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.34011461318
GEL-2829663-11	0	814.658376414699	732.192957943272	0	367.345955009082	0	508.786642447953	551.268827721112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.747240463882
GEL-2385770-11	0	552.798520013454	214.503868146653	0	0	0	335.287588294652	178.419105280861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.99091826438
GEL-2609852-11	233.729714120705	753.628501299451	520.398209644817	0	0	266.691596881317	800.57421311002	528.388969101935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.588795841755
GEL-2995127-11	0	542.544030253917	0	0	187.70718530524	0	550.072393300918	261.485143165856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.191247974069
GEL-2458898-11	0	680.264578833693	225.755939524838	0	0	218.763498920086	369.100971922246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.115010799137
GEL-2978839-11	0	534.732769830949	0	0	0	0	393.776007802341	213.692457737321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400.798764629389
GEL-2601217-11	274.120060462103	708.394515223494	251.025696393867	292.193910602462	0	0	398.628805873461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400.637011444613
GEL-2081833-11	995.764915637502	1269.78744129414	3635.16585493129	0	3054.67733518873	810.088450165246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1712.51600278309
GEL-2544181-11	0	820.222282461372	1542.91813499593	0	1366.3702900515	0	560.151802656546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245.33748983465
GEL-2141337-11	0	0	2159.1944684529	0	2250.83004074577	0	929.374984565996	1381.04321521175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1390.55729102358
GEL-2738602-11	1549.83062311124	2758.80846164916	7366.81824722982	0	9173.53791912505	2099.59317887466	0	2891.75104331558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1943.66052669449
GEL-2257948-11	0	710.831769066961	1727.09125325341	0	2017.02263585456	0	494.882877198517	684.837920971685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703.333543654867
GEL-2328923-11	0	448.593910159783	0	117.893277057582	0	126.885137172144	580.474525173349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.153150437142
GEL-2117535-11	0	651.606820790293	312.051155927201	0	0	412.067552057714	1091.1788817839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583.095589440892
GEL-2534530-11	5092.61947239221	0	0	5902.47944542406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3463.90108218373
GEL-2586288-11	890.059928254906	1368.55454737286	2125.75480059084	1826.07132306394	824.129563198987	2004.88246465499	1825.07237813885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970.474994724627
GEL-2568700-11	0	0	4331.19998290014	0	7401.3226744186	0	0	1972.18476402189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854.29257865937
GEL-2780059-11	0	666.290078740157	0	0	0	385.87842519685	1331.58047244094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790.251023622053
GEL-2929894-11	2747.10035583071	0	5502.18937136575	1080.46622501229	4091.1923510863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3838.05169670495
GEL-2056178-11	0	563.863938618926	195.8	0	227.849104859335	0	514.788746803069	288.441943734015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.256265984655
GEL-2964983-11	15302.793928036	0	2641.89602698651	4377.65622188906	0	0	1486.2227886057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2875.43103448273
GEL-2054300-11	0	1867.96759259259	4865.42724867725	0	2006.65079365079	1070.41402116402	917.21164021164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2141.32870370371
GEL-2533435-11	0	506.519563239308	195.941765241128	0	0	124.231119199272	565.100090991811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273.207461328481
GEL-2490250-11	0	582.689936009308	301.374054682955	0	352.522396742292	0	719.586969168121	360.545666084933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.280977312391
GEL-2695465-11	0	572.516888045541	0	0	337.895256166983	0	976.08614800759	226.099051233397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.402656546489
GEL-2528410-11	0	802.532640741261	0	706.208760353784	0	410.249894707286	828.485188824933	257.030043520988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550.493471851748
GEL-2693183-11	840.288186157518	487.21754176611	0	597.427446300716	338.608711217184	0	977.925894988067	494.69785202864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.834367541765
GEL-2281349-11	0	612.203833064661	231.455131649651	280.551674726849	282.555615260613	0	808.590005373455	292.575317929429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.068421995342
GEL-2395665-11	8448.78357062189	0	0	14992.8268750116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3575.38955436651
GEL-2800161-11	764.613418023025	1032.95132989281	646.405081381501	642.414926558158	932.698689956332	817.482969432314	1025.96855895196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419.4650258039
GEL-2775703-11	0	602.295973326494	215.390612977687	211.401897922544	0	0	529.501923570146	168.523211079764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.886381123365
GEL-2474600-11	0	778.09072781655	346.877866400798	0	302.702392821535	266.056829511466	769.054835493519	337.841974077767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.375373878365
GEL-2747078-11	0	655.527407407407	0	0	356.471111111111	233.653333333333	828.77037037037	412.887407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.690370370372
GEL-2690564-11	0	715.045500505561	1297.1176272329	0	1050.74054600607	820.420626895854	1443.13744523087	1399.98382204247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717.554432086275
GEL-2257661-11	0	0	4169.28677664112	0	4709.88879242007	1075.70299346948	823.655430146087	889.667887206976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1579.79812011627
GEL-2764350-11	0	418.5	282.5	0	0	557.5	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5
GEL-2567541-11	0	487.128712871287	1104.65803503427	0	453.154607768469	951.774562071592	1702.70220868241	515.607006854532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688.97486671744
GEL-2296435-11	284.783743100853	870.395383843452	429.181133968891	260.717511289513	531.963998996488	532.966758655294	680.372428499749	350.464500752634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.1545408931261
GEL-2916156-11	0	0	1473.20426975086	0	0	4891.33831905735	1348.14448454281	1895.40610461324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1896.90682203574
GEL-2621824-11	0	412.5	0	362	344.5	455	1004.5	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400.5
GEL-2830916-11	0	804.490420769919	0	205.741808415398	258.675380483438	229.711727842435	959.795523724261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.585138764549
GEL-2739721-11	0	705.00113430127	0	0	314.562159709619	278.88498185118	662.289019963702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.262704174229
GEL-2968016-11	0	853.128444379647	403.088205277737	0	0	231.263741070127	1376.59367254702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561.925936725469
GEL-2563444-11	3188.56287874725	971.280688582614	0	1573.76494878533	787.63307770687	0	728.585616989328	1315.55740869845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765.615380490159
GEL-2603597-11	0	601.374628344896	0	226.895936570862	189.749256689792	0	610.912289395441	171.175916749257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.891972249752
GEL-2413754-11	0	1076.3908005618	0	0	231.729985955056	0	800.521769662921	315.493855337079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432.863588483144
GEL-2806290-11	0	1082.72796591164	1585.0657098004	0	508.341780668311	1231.82821260372	734.493832697914	943.634447185468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606.908051132546
GEL-2404575-11	0	1132.24843577475	401.056680161943	362.599190283401	0	395.063305115937	1124.25726904674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655.775119617229
GEL-2281309-11	651.909490886235	520.82715273413	0	1665.04588309239	0	0	491.308610936518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650.908862350727
GEL-2409195-11	0	514.781937475878	0	0	0	222.771130837514	1162.52412196063	231.802392898495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.120416827483
GEL-2956934-11	0	694.986811926605	0	0	167.47878440367	0	447.278669724771	153.438646788991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285.817087155963
GEL-2659068-11	2130.59399944949	889.583067909245	2056.50379458142	0	4633.14085171641	0	0	1523.35468522669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1497.82360111674
GEL-2078008-11	0	721.359656652361	0	305.075021459227	0	431.813905579399	717.352103004292	308.581630901287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.817682403434
GEL-2467715-11	0	692.994227994228	443.715728715729	0	461.165223665224	0	571.34632034632	831.593073593074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.185425685425
GEL-2985521-11	5280.54009240924	1211.92723432343	0	7058.90069966997	0	0	1733.82653465347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3666.80543894389
GEL-2664929-11	664.356687898089	889.977822116491	1547.33074975059	0	1395.74936689433	616.330903230757	760.408257232753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.84621287699
GEL-2160665-11	0	922.318674575578	222.317856412354	0	0	0	644.421354060135	263.376559623645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.565555328288
GEL-2879220-11	0	728.540772532189	280.901287553648	0	240.844062947067	181.258941344778	629.899856938484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.555078683834
GEL-2216235-11	422.907277816655	1271.71763470959	444.377186843947	606.150454863541	740.961511546536	699.020293911826	1005.09132260322	408.926871938418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.847445766267
GEL-2785289-11	0	517	281	0	303	0	646	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216
GEL-2297749-11	1266.3902659482	1545.3065878672	3093.116912915	0	5101.11413175734	0	0	1017.51879019642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380.55331131584
GEL-2252341-11	0	818.817730617833	547.214786924525	609.853842204347	401.391066233099	536.190313195276	2303.61389697073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.91836385419
GEL-2902255-11	0	762.893734856352	0	0	371.40879196954	360.36690896504	933.541017653167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471.789546555901
GEL-2678474-11	0	546.636363636364	211.746503496503	0	0	160.18648018648	422.491841491842	231.769813519814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.168997668997
GEL-2451495-11	3991.94371521579	0	0	7667.70870523995	0	0	989.494557037348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1620.85302250691
GEL-2706512-11	0	382.797619047619	0	0	144.489795918367	185.62925170068	463.069727891157	157.03231292517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.981292517007
GEL-2252631-11	0	497.754172989378	381.578148710167	0	268.907435508346	0	667.511380880121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.248861911988
GEL-2228504-11	457.931061557789	596.061086683417	0	0	405.381595477387	0	891.839510050251	252.737908291457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583.048837939699
GEL-2460832-11	0	534.908519827248	461.784321423897	0	0	443.753697160058	1763.99607381233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622.557387776467
