GEL-Kidney_common_SBS13	GEL-Kidney_common_SBS5	GEL-Kidney_common_SBS1	GEL-Kidney_common_SBS125	GEL-Kidney_common_SBS107	GEL-Kidney_rare_SBS150	GEL-Kidney_rare_SBS57	GEL-Kidney_rare_SBS22	GEL-Kidney_rare_SBS17	GEL-Kidney_rare_SBS44	GEL-Kidney_rare_SBS26	GEL-Kidney_rare_SBS6	GEL-Kidney_rare_SBS18	GEL-Kidney_rare_SBS31_a	GEL-Kidney_rare_SBS168	GEL-Kidney_rare_SBS117	GEL-Kidney_rare_SBS13	GEL-Kidney_rare_SBS2+13	GEL-Kidney_rare_SBS141	GEL-Kidney_rare_SBS121	GEL-Kidney_rare_SBS108	GEL-Kidney_rare_SBS152	GEL-Kidney_rare_SBS138	GEL-Kidney_rare_SBS153	GEL-Kidney_rare_SBS127	GEL-Kidney_rare_SBS31_b	unassigned
GEL-2370942-11	0	1651.41583591154	381.019136014667	1736.30869714679	382.517245330583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.739085596419
GEL-2349413-11	0	5686.52467919064	0	2333.77891306971	3500.16863107929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902.527776660359
GEL-2487952-11	0	1535.93155893536	787.695632013354	1484.98358527312	1331.14068441065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.248539367516
GEL-2670976-11	0	2734.56002691224	7268.46255413986	0	0	0	0	0	0	13459.0218241453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.955594802599
GEL-2345516-11	124.10284766381	746.118330107824	352.792369366879	442.366602156483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.619850705004
GEL-2976804-11	570.090148230312	1318.52132701422	1806.45437128164	0	1272.93415347383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2907590-11	369.968507958124	1660.85862626607	860.426759724232	932.920588986297	2049.82551706528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2072710-11	301.577959672589	1022.06967458575	1070.50189658614	596.66500299461	2011.18546616091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2032964-11	0	2225.42873941674	1240.62405926623	1140.19496707432	3426.08102069614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.67121354657
GEL-2543085-11	0	3609.88693957115	0	3462.30979888746	2720.92226501212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728.880996529269
GEL-2052410-11	1612.11867555458	1552.65118566277	1185.35198338979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.87815539286
GEL-2277897-11	0	1038.0661411926	296.804832076765	919.944825222755	513.527416038383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.656785469497
GEL-2110559-11	0	2517.6723471539	591.188246661982	1815.04286718201	513.22935699227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.867182009838
GEL-2280288-11	0	1303.7322355468	492.543404331484	428.211204582066	488.020046536603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.4931090030468
GEL-2787300-11	0	3307.45895913378	1032.01915240424	2096.02340202585	1776.67219699616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372.82628943997
GEL-2942100-11	0	2812.82170542636	449.231961836613	1326.20870602266	1039.87954680978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.858079904587
GEL-2947015-11	474.828678411393	2535.41538272666	659.068197164078	1657.65637468541	2807.03136701246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2549212-11	0	2262.36331715377	583.577816792316	1009.76949292575	784.432510585562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.856862542602
GEL-2085336-11	380.793793974382	1942.9478621685	639.653617174815	1926.95652173913	649.648204943172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2593683-11	0	1227.84339925174	316.830571886692	1001.96419027258	1855.50774986638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.854088722608
GEL-2560878-11	0	2973.86530014641	775.007320644217	1670.67146575565	474.116235562063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.33967789166
GEL-2910553-11	0	1482.5402800783	802.169101039	2356.09095015811	1646.76780605331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.43186267128
GEL-2149670-11	733.676305676306	1719.24147924148	1070.52768852769	1426.87047187047	2982.68405468405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2341118-11	0	2204.27657095868	1188.46241348592	966.629479887617	2581.19180428973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.439731378053
GEL-2642687-11	0	2294.60909725995	433.331755026003	1126.56260187844	2292.60987347667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.886672358937
GEL-2131666-11	570.930522714695	2603.96357599235	707.533531216985	2176.14096694672	3887.43140312924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09139364212751e-11
GEL-2347390-11	387.357160835641	1066.48334591828	0	2366.68218810303	1832.18936152362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.287943619429
GEL-2610782-11	348.91027508784	1996.98645985089	0	1709.56037363956	1515.6102493787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.93264204301
GEL-2053089-11	925.283066027911	4125.2203360411	1437.49333472193	3129.84006804138	4805.16319516767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-12
GEL-2965377-11	0	1846.7712	1051.008	520.4992	2524.9216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.8
GEL-2411015-11	417.392627518217	1675.06909558508	829.286669524218	891.7705957994	2017.48101157308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54747350886464e-12
GEL-2002747-11	0	2135.77455558286	604.153354632588	1510.13352994184	1575.09625624642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.842303596292
GEL-2503946-11	0	2268.25807425294	1518.66420162994	1211.5354663447	1345.37367944461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.16857832781
GEL-2979349-11	0	641	215	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101
GEL-2792490-11	0	1322.53812100344	0	1391.77570093458	1785.62715199213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600.05902606985
GEL-2302962-11	292.540228304222	817.612432952826	311.042772658506	1095.15059826709	1119.65396781736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2470088-11	239.029393678514	1373.16885991883	508.062476940106	872.607305374493	1073.13196408806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2632511-11	0	1261.25623188406	372.927922705314	991.308405797102	2264.56231884058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.945120772944
GEL-2036067-11	377.988606564789	1429.23808662628	839.696175061036	1481.87575730175	1415.20137444615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2730227-11	517.463122639493	1610.38523480368	596.957457421791	2667.30991234946	1623.88427278558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2999721-11	280.13438924886	1200.07571394288	345.665826733861	1153.55339572834	1189.57067434605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-12
GEL-2052526-11	374.445239549699	1786.50981761061	546.880530587311	1285.24443668732	1750.91997556506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2407421-11	0	428.454029511918	622.11123723042	151.012485811578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.422247446084
GEL-2930132-11	231.15707874337	1199.81531347749	385.261797905617	820.557595539236	1042.20821433429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2417562-11	0	874.74256584537	0	1241.55395072217	2593.20135938828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591.50212404418
GEL-2343869-11	0	2607.3215010142	1062.03828600406	1012.51318458418	2765.90187626775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444.22515212981
GEL-2453316-11	0	2965.8947866178	1611.35624778343	730.981144343303	2798.51359498759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.254226267877
GEL-2915587-11	621.140827468263	1613.76780898507	1108.46674998356	2794.63441426034	1452.99019930277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2650945-11	0	720.180216031836	383.5633882888	0	492.439454235361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.816941444003
GEL-2089899-11	0	1376.10408432148	489.214756258235	1398.6139657444	1049.46069389548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.606499780405
GEL-2058060-11	0	960.583204930663	219.089175654854	544.464175654854	768.065485362096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.797958397533
GEL-2088756-11	0	2071.58098848229	626.768114885552	978.856976235603	2847.17531710162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.618603294935
GEL-2686263-11	377.766821251322	2052.66666666667	439.892929786022	1380.80286388414	1906.87071841185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2873159-11	0	1917.44837503595	793.771642220305	1037.70146678171	2849.18032786885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.898188093185
GEL-2891963-11	0	1841.0250180916	630.419208105035	905.191564147627	1313.08032668252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.283882973218
GEL-2800361-11	6003.01454279833	0	797.205126502424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721.780330699246
GEL-2280849-11	379.182302688298	1898.41602006427	592.56626694882	1289.82091072968	2231.01449956893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2566150-11	2259.12596700531	1859.72248112592	965.058672756082	1610.0953024513	4018.99757666138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27595761418343e-12
GEL-2252528-11	500.525892470457	3185.34677968199	704.740456598404	1720.30749242096	1979.07937882819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2666117-11	520.606798440599	2037.41796046782	0	2122.43540113535	2261.96402434854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.575815607691
GEL-2704347-11	386.985178727114	1001.8727114211	564.519616390584	1753.90061028771	2584.7218831735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2454848-11	394.761425407691	1648.50372458224	891.960942218643	1210.76827058587	818.005637205557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2560556-11	402.617210250437	2145.12449039022	621.680984274898	2471.21942341293	1229.35789167152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2353060-11	0	1054.40167158309	590.045968534907	0	245.894051130777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.658308751226
GEL-2981768-11	53265.7462120016	0	0	9218.60022412324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884.653563875159
GEL-2350540-11	0	645.891924711597	379.230115361263	0	461.780206435944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.097753491196
GEL-2769076-11	755.701404954015	1952.72843198104	856.661513287818	3982.4264515037	1310.48219827343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2013210-11	0	1700.93634116193	454.58652657602	1264.91460651009	1203.70096827359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.86155747837
GEL-2651084-11	134.204684317719	742.131873727088	392.598778004073	362.552953156823	335.511710794297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2241601-11	0	1716.76127670799	420.553943550514	2537.84278554471	721.450276971775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.391717225011
GEL-2967924-11	0	1240.80520105947	517.875270888514	906.032265831929	1237.31278593788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.974476282207
GEL-2634746-11	0	797.849680170576	642.183901918977	0	206.219616204691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.746801705756
GEL-2883229-11	0	1694.24342967904	0	3359.50835186135	3177.64323584744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532.604982612171
GEL-2822734-11	0	466.698630136986	1496.94840182648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.352968036534
GEL-2899896-11	0	2381.75539340101	795.252220812183	2822.39514593909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.597239847717
GEL-2528725-11	0	1440.30904522613	230.268844221106	979.77135678392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344.650753768844
GEL-2272770-11	0	1241.18234323432	544.299229922992	1728.9504950495	1633.39796479648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.169966996708
GEL-2805955-11	0	1194.21811680572	0	1414.38960071514	364.955452920143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.436829558997
GEL-2741485-11	449.400320970043	1096.97717546362	638.068384450785	1513.34807417974	1915.20604493581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2096420-11	0	759.21068680122	512.316974009002	729.162770437055	1258.00609844635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.303470306373
GEL-2004283-11	0	2558.16746896377	462.6632885736	1078.54623764885	1495.143484503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.479520310781
GEL-2220781-11	375.445443746818	1451.7223824877	0	1288.02816901408	2551.02664177838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.777362973022
GEL-2765133-11	0	1472.36479198767	0	2447.61286594761	780.398305084746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487.624036979974
GEL-2830505-11	0	2056.72192744324	816.793867226061	3813.20341806515	1054.58828973346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.692497532089
GEL-2754310-11	0	1204.40107016904	420.663991244072	825.302687583607	1449.28760792898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.344643074301
GEL-2965574-11	8720.58995126639	1523.62722218409	1203.49543551376	1447.59592284989	1679.69146818587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2713438-11	0	2048.48016913319	415.894460887949	1171.70266384778	2004.49133192389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.431374207191
GEL-2541555-11	456.072995037618	1666.26668801024	599.595966063711	1185.1896910517	2340.87465983672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09139364212751e-11
GEL-2240165-11	381.768665109439	1262.73483865386	629.618479107189	1673.9856388961	1827.89237823341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2682960-11	209.744957614733	700.818474130371	0	1837.14557147033	529.618532592809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.672464191757
GEL-2791670-11	0	547.453336240733	469.818142171827	250.436109899695	0	0	979.205189707806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0872219799389
GEL-2967638-11	0	1039.34744548782	538.865510106637	698.880152793252	676.448193538119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.458698074172
GEL-2732909-11	385.030417950541	1827.64438650549	419.033104211108	1129.5892391562	2567.70285217666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2707877-11	0	1181.02097542144	0	1497.9898339982	817.629906060996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382.359284519364
GEL-2139147-11	0	1713.44840266605	298.880487244312	1040.8425649276	1125.16777752241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.660767639628
GEL-2393381-11	0	1028.09545037367	398.343254228399	857.66251475023	1331.47607185001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.422708797691
GEL-2130935-11	0	1035.82736210632	329.945009165139	498.916847192135	975.837360439927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.473421096479
GEL-2174879-11	0	1690.5	663.5	497	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231
GEL-2098061-11	0	1879.89720776148	448.117936583057	1243.43984855655	1444.76819687648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.776810222433
GEL-2163833-11	541.5	1235	577.5	1880	2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2393088-11	0	0	0	1462.09000851064	0	0	0	12292.4049702128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999.50502127656
GEL-2624910-11	0	3003.83494876765	0	2628.3555801717	847.824425366934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731.985045693717
GEL-2372286-11	0	1972.92212160414	568.919361793877	1434.07779215179	1580.44294954722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.637774902973
GEL-2382131-11	0	1762.97043963502	0	2938.28406605837	1270.67679662167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649.068697684939
GEL-2216407-11	0	927.161455164862	1133.08626353571	858.186640710549	1076.60688648254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.958754106339
GEL-2288022-11	441	1153.5	898.5	1523	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2940260-11	0	770.798974943052	435.75569476082	255.769646924829	261.752562642369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9231207289299
GEL-2467561-11	0	2077.63614078095	407.92855892138	1836.17842759587	1061.31413062511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.94274207669
GEL-2772416-11	389.186284838617	1178.56412221052	0	2101.5058902404	1325.6345177665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.109184943964
GEL-2494657-11	0	1608.77493975904	1409.67903614458	2324.11951807229	568.273734939759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.152771084331
GEL-2914363-11	623.335719398711	1466.64280601288	617.322834645669	1156.47816750179	1736.22047244094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00044417195022e-11
GEL-2680170-11	0	1699.44217274539	431.462011608767	1791.61361864333	1535.52646625661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.955730745903
GEL-2829104-11	797.186804671501	2373.60126196934	839.091492776886	2312.24082581502	2690.87961476726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2273729-11	565.229697292972	1870.48699826644	823.691558874517	1712.62108281104	2496.97066275503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2021197-11	134.0344384477	676.173734258545	165.042405551272	616.658442559753	354.090979182729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13686837721616e-12
GEL-2998927-11	0	2569.29943074004	6387.73061353574	0	0	0	0	0	0	5950.50948766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.460468058191
GEL-2835589-11	0	1489.60356708553	611.747871909202	1199.98621807864	1368.55451965951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.107823267118
GEL-2738251-11	240.242976461655	762.771450265755	392.396861554037	947.958744621615	1611.62996709694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2802019-11	425.711114847822	1998.79603161258	0	1667.41012275097	1491.7356650412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.347065747428
GEL-2981268-11	453.103884245276	1758.34347123692	601.301397766383	1979.63840696776	2335.61283978366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2782837-11	380.852067559697	1631.8661424966	409.840807610173	975.621044457387	1750.81993787614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72848410531878e-12
GEL-2776552-11	279.410991501416	1346.98130311615	607.894164305949	970.928158640227	1213.78538243626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2836488-11	0	1275.06605257246	827.569310267356	933.450235902044	1255.08851943384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.8258818243
GEL-2374371-11	0	826.633663366337	0	809.09900990099	874.728712871287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.538613861386
GEL-2882209-11	0	1371.0629492709	695.785684945574	1118.45923187513	1419.58287122612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.109262682276
GEL-2616316-11	271.097121013021	1338.47951260303	390.139768247521	912.326842671127	1274.9567554653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2347570-11	154.09556871554	1080.17480089851	311.202777210537	912.526853175414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2909501-11	0	1263.85911343244	335.994241328512	1354.99316994777	568.836748359448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.31672693183
GEL-2595494-11	434.840179293115	2243.67536189287	487.820706885149	2460.09581894335	1175.56793298552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2801467-11	0	1797.18064711677	0	1599.60581950443	2559.46934909449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.74418428431
GEL-2884720-11	461.861089792786	1374.59846508058	636.619339984651	2254.38142747506	1778.53967766692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2290738-11	0	1153.9994214637	476.826149840902	795.37807347411	848.470060746312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.326294474976
GEL-2575384-11	0	1045.78625017051	513.64943391079	647.058382212522	1255.64302277998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.862910926198
GEL-2556919-11	0	1973.37349958128	686.412487205732	980.446636270587	1444.71108216246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.056294779941
GEL-2114830-11	410.864177131527	1631.50429610046	434.270984798414	1961.68968935889	1589.67085261071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2747888-11	0	1779.07249206737	0	1728.31364412985	319.629973151086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.983890651694
GEL-2701009-11	0	1597.38034088256	561.60635068877	471.169740835863	1469.96964744338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.873920149427
GEL-2400461-11	361.874043145442	1100.1170842032	0	1360.52644398051	2707.55758524704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.924843423808
GEL-2371649-11	354.161446030605	1123.83906747458	559.176029577899	1923.44582520283	896.37763171408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45696821063757e-12
GEL-2720523-11	0	1564.25642974788	863.072595971114	2163.19472950716	2871.39541365767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.080831116176
GEL-2683392-11	0	1343.85627154601	362.095995757094	1607.42614691063	2012.03341288783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332.588172898436
GEL-2028447-11	0	1827.6898714653	768.710745501285	1122.03742930591	876.310231362468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.251722365037
GEL-2057476-11	317.472782536612	504.6619231832	1585.36722851616	0	1007.82633324123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.671732522798
GEL-2309624-11	0	462.112321877619	684.425817267393	0	435.634534786253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.827326068735
GEL-2032315-11	0	363.913169319826	316.121562952243	0	262.853835021708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.111432706223
GEL-2464262-11	0	2539.64795202246	1234.81504402195	1793.95770065076	1835.9684190379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434.61088426693
GEL-2033285-11	643.059025190043	1806.45207929647	638.569086301982	1007.74183932032	2598.17796989119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199945-11	0	1965.03857015458	0	3955.05856123662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802.9028686088
GEL-2772247-11	0	861.933515068908	0	1325.20399818264	853.41935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.443131909742
