ICGC-Liver_common_SBS16	ICGC-Liver_common_SBS12	ICGC-Liver_common_SBS2+13+107	ICGC-Liver_common_SBS35	ICGC-Liver_common_SBS28	ICGC-Liver_common_SBS4	ICGC-Liver_common_SBS102	ICGC-Liver_common_SBS22	ICGC-Liver_common_SBS1+5	ICGC-Liver_rare_SBS118	ICGC-Liver_rare_SBS133	ICGC-Liver_rare_SBS103	ICGC-Liver_rare_SBS18	ICGC-Liver_rare_SBS24	ICGC-Liver_rare_SBS142	ICGC-Liver_rare_SBS30	ICGC-Liver_rare_SBS6	ICGC-Liver_rare_SBS19	ICGC-Liver_rare_SBS162	ICGC-Liver_rare_SBS53	unassigned
17de5b12-c623-11e3-bf01-24c6515278c0	0	2173.33699472759	2942.51801405975	1046.60698594025	1323.53218365554	1568.90894112478	1912.93717047452	0	1442.7151801406	0	0	0	0	0	0	0	0	0	0	0	1266.44452987697
18f5e75e-c623-11e3-bf01-24c6515278c0	772.922676803041	612.438731619486	485.951385415625	0	342.465739721917	0	646.935280584175	0	1370.86285885766	0	0	0	0	0	0	0	0	0	0	0	766.423326998096
19fe27d8-c623-11e3-bf01-24c6515278c0	953.398596192704	1657.32372647028	0	786.416356481974	672.928427097735	1537.83643518026	1288.36296926513	0	1979.28948208019	0	0	0	0	0	0	0	0	0	0	0	526.444007231727
1b06afe2-c623-11e3-bf01-24c6515278c0	781.691919527256	1415.65858840714	0	0	0	1073.63707589138	1987.02981209747	0	1172.78826107164	0	0	0	0	0	0	0	0	0	0	0	1111.19434300511
1c1c6494-c623-11e3-bf01-24c6515278c0	763.081187486699	2866.80501170462	848.590285167057	0	0	1264.13449670143	877.593370929985	0	1550.16492870824	0	0	0	0	0	0	0	0	0	0	0	1228.63071930197
1dbdbb2c-c623-11e3-bf01-24c6515278c0	3112.95939218713	1996.08847633747	3449.46855503141	2534.80269994131	1532.76428773288	4422.04993369709	4380.61037803526	0	0	0	0	0	0	0	0	0	0	0	0	0	1538.25627703745
1ea7e01c-c623-11e3-bf01-24c6515278c0	1554.95100502513	2216.28077889447	1776.72927135678	1386.23932160804	1000.25502512563	1269.59296482412	1370.71984924623	0	999.253768844221	0	0	0	0	0	0	0	0	0	0	0	380.97801507538
1fd69adc-c623-11e3-bf01-24c6515278c0	911.89488372093	348.38677002584	738.200620155039	0	0	431.240930232558	410.776950904393	0	1466.91793281654	0	0	0	0	0	0	0	0	0	0	0	521.5819121447
221d0290-c623-11e3-bf01-24c6515278c0	1518.71242474387	3035.41928669507	1960.43762982784	3401.93588705418	1482.61229447594	1008.79808470936	0	0	1238.43502446925	0	0	0	0	0	0	0	0	0	0	0	594.649368024489
2316ee90-c623-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631.651982378855	79.348017621145
2468e58c-c623-11e3-bf01-24c6515278c0	2393.34271392768	3769.53977801647	1617.73165055496	1168.66734693878	1097.65717866094	0	1617.23157894737	0	1471.71074113856	0	0	0	0	0	0	0	0	0	0	0	831.119011815241
2828e5e6-c623-11e3-bf01-24c6515278c0	5535.5508023896	2932.14808480731	0	0	0	0	4454.59995314513	0	3244.35595642497	0	0	0	0	0	0	0	0	0	0	0	5224.34520323299
295aac88-c623-11e3-bf01-24c6515278c0	0	3731.28895312077	2582.93108120314	0	0	881.123656399603	0	0	1392.11543672658	0	0	0	0	0	0	0	0	0	0	0	2472.54087254991
2bd56bba-c623-11e3-bf01-24c6515278c0	0	0	1637.54241645244	0	0	2120.76812339332	0	0	0	0	0	0	0	2452.79742930591	0	0	0	0	0	0	1604.89203084833
2d0e4b82-c623-11e3-bf01-24c6515278c0	2780.17959703976	1706.92648985518	1995.82167770263	1066.26773131263	1020.36383272547	1003.89830388442	2818.10020891611	0	1110.17580822209	0	0	0	0	0	0	0	0	0	0	0	589.26635034171
2e0bbaf6-c623-11e3-bf01-24c6515278c0	652.589652283201	875.949204021785	0	0	411.741097612065	434.226958525346	610.616045245077	0	1070.82666527021	0	0	0	0	0	0	0	0	0	0	0	715.050377042316
2f149d78-c623-11e3-bf01-24c6515278c0	1770.97754002281	2373.28969830468	0	950.914054202887	0	2335.83247453094	0	1717.03913778862	1704.05396688038	0	0	0	0	0	0	0	0	0	0	0	1844.89312826968
30a8f292-c623-11e3-bf01-24c6515278c0	1472.74785389665	1578.76569601077	0	0	0	941.658475004208	2004.83740111092	0	1400.73573472479	0	0	0	0	0	0	0	0	0	0	0	1514.25483925266
31c0c8f8-c623-11e3-bf01-24c6515278c0	1169.14684282393	3312.83285972617	1018.06325423479	1160.14186072259	0	2020.61792818393	2225.73140938111	0	1722.45296527291	0	0	0	0	0	0	0	0	0	0	0	927.01287965457
32be40fa-c623-11e3-bf01-24c6515278c0	1890.70647662735	1696.18523372652	1913.70898864133	767.58382481433	0	1018.61123853211	0	0	728.579565312363	0	0	0	0	0	0	0	0	0	0	0	1141.624672346
33a8693c-c623-11e3-bf01-24c6515278c0	1662.16349417637	6152.45590682196	0	1437.57384359401	1097.93826955075	1986.29287853577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2694.57560732114
34c24482-c623-11e3-bf01-24c6515278c0	1065.99621580711	2671.24932425127	799.622337550005	642.902367823549	0	977.87252675965	838.176451508271	0	1577.71445561682	0	0	0	0	0	0	0	0	0	0	0	688.466320683325
35cca3b8-c623-11e3-bf01-24c6515278c0	4936.24436066202	1625.88612690907	1223.29529043389	3968.82458943063	1293.39817240718	0	1277.87539139881	0	1062.55939676657	0	0	0	0	0	0	0	0	0	0	0	283.91667199183
36d9c1aa-c623-11e3-bf01-24c6515278c0	576.692266666667	444.762666666667	1455.22346666667	0	671.141866666667	0	941.4976	0	1677.6048	0	0	0	0	0	0	0	0	0	0	0	792.077333333329
380593d8-c623-11e3-bf01-24c6515278c0	1645.12424114076	3813.2648595228	0	2812.2765777213	1459.44091486658	1867.84413384159	7307.21445715092	0	2076.5501905972	0	0	0	0	0	0	0	0	0	0	0	288.284625158849
3a49a936-c623-11e3-bf01-24c6515278c0	823.614924815541	2676.9986924442	0	1921.43457551135	0	0	2108.57429718876	0	1414.55613150276	0	0	0	0	0	0	0	0	0	0	0	1769.82137853739
3b41cb48-c623-11e3-bf01-24c6515278c0	0	1581.75348117586	2080.04577101599	0	874.258316142341	0	768.907942238267	0	1423.47827488396	0	0	0	0	0	0	0	0	0	0	0	1016.55621454358
3c30b10e-c623-11e3-bf01-24c6515278c0	1366.94231891748	2280.5721411515	813.560838418679	0	585.403555319714	0	2009.38519501194	0	976.172937118599	0	0	0	0	0	0	0	0	0	0	0	1396.96301406209
3d400522-c623-11e3-bf01-24c6515278c0	1399.86230863581	2826.28842047881	1313.15404533685	813.453822741108	0	2109.56693771862	0	0	1460.50797256167	0	0	0	0	0	0	0	0	0	0	0	1110.16649252713
3e68233a-c623-11e3-bf01-24c6515278c0	859.092254625274	1339.42339291314	651.949451238633	0	582.901850109752	1268.37441204139	901.621574161179	0	1922.82558795861	0	0	0	0	0	0	0	0	0	0	0	451.811476952022
40b1e928-c623-11e3-bf01-24c6515278c0	1882.35099447514	2454.2614640884	0	1778.27629834254	0	3676.63878453039	4230.53632596685	0	1842.32226519337	0	0	0	0	0	0	0	0	0	0	0	2248.61386740331
41de507a-c623-11e3-bf01-24c6515278c0	998.074525983146	0	591.933813202247	713.125	0	805.270365168539	711.12183988764	0	1150.31469452247	0	0	0	0	0	0	0	0	0	0	0	735.159761235958
42e92d78-c623-11e3-bf01-24c6515278c0	3369.32136815849	1154.21213337538	1962.11072565154	1986.06324722612	1347.82834943662	2853.84314343875	2756.53602454199	0	1293.43616502767	0	0	0	0	0	0	0	0	0	0	0	681.648843143441
43dadc68-c623-11e3-bf01-24c6515278c0	1112.03680572904	2614.91081688733	1321.44957948206	924.614872179199	0	2891.79548671829	0	0	1555.85194437505	0	0	0	0	0	0	0	0	0	0	0	1583.34049462903
44e4f08a-c623-11e3-bf01-24c6515278c0	1138.7254205971	2849.55927258582	0	896.103520373432	0	1917.51176699407	774.792570261597	0	1522.62715160945	0	0	0	0	0	0	0	0	0	0	0	1167.68029757853
47050918-c623-11e3-bf01-24c6515278c0	0	0	0	5504.38675901406	0	1663.51008352007	1599.27801996333	0	1831.61743735995	0	0	0	0	0	0	0	0	0	0	0	1718.20770014259
48624a82-c623-11e3-bf01-24c6515278c0	0	0	0	0	0	0	4790.59128520275	0	2297.91362624601	0	0	0	0	0	0	0	0	12647.0804703378	0	0	1065.41461821344
49795e42-c623-11e3-bf01-24c6515278c0	4659.12436745815	2664.07240171273	0	4048.14908524718	1720.83865317244	5042.42253795251	2554.48715453484	0	0	0	0	0	0	0	0	0	0	0	0	0	2449.90579992215
4a703d3e-c623-11e3-bf01-24c6515278c0	3379.94160334671	5281.84604001252	1431.55172315661	1338.08099262927	1269.60243603973	0	2362.76012407866	0	1400.06158399499	0	0	0	0	0	0	0	0	0	0	0	1100.15549674151
4b8943be-c623-11e3-bf01-24c6515278c0	2858.53106017384	4793.11272946941	2865.54586032151	979.566734906199	0	0	998.105849582173	0	1196.02342517703	0	0	0	0	0	0	0	0	0	0	0	1239.11434036984
4c8afa82-c623-11e3-bf01-24c6515278c0	1267.83534152569	1713.86051707628	1814.20363868497	3222.51935046282	0	1415.8414458985	0	0	1581.90931216087	0	0	0	0	0	0	0	0	0	0	0	1558.83039419087
4dac9498-c623-11e3-bf01-24c6515278c0	2190.89344035428	2205.38942706892	1433.10323830612	839.267644616662	696.307223913645	1036.21311929145	884.755051203986	0	1203.6667589261	0	0	0	0	0	0	0	0	0	0	0	346.404096318836
4ed52e0c-c623-11e3-bf01-24c6515278c0	706.750584733149	1957.57899213268	0	1308.89007016798	0	633.672974697002	798.347863066128	0	623.662343185201	0	0	0	0	0	0	0	0	0	0	0	1033.09717201786
4fdc8980-c623-11e3-bf01-24c6515278c0	2119.64380377605	2292.91032907882	0	1035.10520735636	0	1499.47946825429	2176.06777311096	0	1683.23186396444	0	0	0	0	0	0	0	0	0	0	0	1438.56155445908
50eb58ba-c623-11e3-bf01-24c6515278c0	2987.77385791535	1572.85452172292	2335.04173037479	1048.06988625769	0	1173.01860898751	1763.27637516315	0	1063.06373298527	0	0	0	0	0	0	0	0	0	0	0	1458.90128659332
52d8ccfc-c623-11e3-bf01-24c6515278c0	1644.69474856189	3839.28743737243	2097.61068843941	1066.30209686398	1254.76711820375	0	3936.76934496196	0	1602.70254221562	0	0	0	0	0	0	0	0	0	0	0	721.866023380961
53df19a8-c623-11e3-bf01-24c6515278c0	0	4879.41869599372	2652.40195782222	1192.07952142123	0	2209.50087618587	0	1062.96259592725	1802.63242491993	0	0	0	0	0	0	0	0	0	0	0	2765.00392772978
54cfd4b0-c623-11e3-bf01-24c6515278c0	1292.60696321136	4939.08768123089	0	1089.74711510011	0	2585.21392642272	1987.62678765164	0	1489.97060854128	0	0	0	0	0	0	0	0	0	0	0	1813.746917842
55e5497a-c623-11e3-bf01-24c6515278c0	1623.99055074852	4382.82389781623	1465.94281005356	1651.4988600467	1128.8409833814	2974.89861282791	2009.6070320011	0	2047.61851394039	0	0	0	0	0	0	0	0	0	0	0	922.778739184192
56d4ea48-c623-11e3-bf01-24c6515278c0	3657.38634977055	3939.61065280246	2148.51396588769	1858.77036526168	1561.50746704157	0	3030.27693042256	0	1299.83591076686	0	0	0	0	0	0	0	0	0	0	0	1402.09835804663
5808f774-c623-11e3-bf01-24c6515278c0	703.067321260583	1540.43403104421	2119.22430620884	0	0	1265.32073142051	1003.23647695202	0	772.722601128881	0	0	0	0	0	0	0	0	0	0	0	1118.99453198496
1c10ab52-01a3-11e4-8395-af1f6b7ba88c	1658.1053688824	2079.75931336742	0	0	0	1945.21018991965	1372.00091307524	0	1659.60591672754	0	0	0	0	0	0	0	0	0	0	0	2241.31829802775
58f4ff52-c623-11e3-bf01-24c6515278c0	2562.56241633199	2811.10190763052	0	761.65327978581	777.186997991968	1260.73661311914	1305.33341700134	0	1271.76054216867	0	0	0	0	0	0	0	0	0	0	0	1227.66482597056
5bb37ffc-c623-11e3-bf01-24c6515278c0	2762.91613298293	5832.43392952823	0	1898.62955119537	0	3164.54930727426	1341.44479881612	0	1831.60732783916	0	0	0	0	0	0	0	0	0	0	0	2771.41895236393
5dce221a-c623-11e3-bf01-24c6515278c0	0	648.462196861626	1202.85734664765	970.691868758916	556.396576319544	748.033166904422	931.664051355207	0	1336.45256776034	0	0	0	0	0	0	0	0	0	0	0	620.442225392295
5eddfb26-c623-11e3-bf01-24c6515278c0	1458.24898392758	1707.04738592278	1657.98854609274	1078.79387585442	723.367587289858	1963.85539442084	0	0	1511.31262700905	0	0	0	0	0	0	0	0	0	0	0	738.385599482732
6012cb02-c623-11e3-bf01-24c6515278c0	503.60517914154	1073.59240865555	0	465.672578928698	569.488116353317	849.989712664065	646.35154310039	0	1111.0258957077	0	0	0	0	0	0	0	0	0	0	0	408.27456544874
627823ec-c623-11e3-bf01-24c6515278c0	3058	2859.5	0	960.5	1208.5	955	1038	0	1371	0	0	0	0	0	0	0	0	0	0	0	851.5
64b80154-c623-11e3-bf01-24c6515278c0	1081.47170279406	2571.31032344094	2773.49198375043	1371.73250224827	1053.94697181133	1226.60210252116	3749.86925915589	0	1562.90427016467	0	0	0	0	0	0	0	0	0	0	0	746.670884113249
65f702b8-c623-11e3-bf01-24c6515278c0	254.893216080402	208.412688442211	390.836264656616	0	0	0	652.22675879397	0	489.794807370184	0	0	0	0	0	0	0	0	0	0	0	390.836264656617
67189cd8-c623-11e3-bf01-24c6515278c0	610.459614225437	490.369198312236	0	539.40611814346	458.845464135021	1040.78360458107	1894.92668776371	0	980.238019891501	0	0	0	0	0	0	0	0	0	0	0	625.971292947565
68054218-c623-11e3-bf01-24c6515278c0	1419.20647773279	0	1217.25018870514	606.871131544637	948.142180745214	864.95423042613	728.646263638235	0	1052.87881699032	0	0	0	0	0	0	0	0	0	0	0	465.050710217533
6a129b50-c623-11e3-bf01-24c6515278c0	0	2367.55308821392	3123.34695538439	1607.75236157535	0	3378.7842464758	3369.76881267258	0	1582.20863246621	0	0	0	0	0	0	0	0	0	0	0	1802.58590321175
6c306cbe-c623-11e3-bf01-24c6515278c0	3380.56338028169	4090.65658994618	2314.17428146112	1574.09824802473	1314.7468223978	2055.32256956372	3520.48322455055	0	2627.99450360701	0	0	0	0	0	0	0	0	0	0	0	941.960380167198
6e26f98e-c623-11e3-bf01-24c6515278c0	0	1450.35234042553	1123.72340425532	0	0	0	2045.17659574468	0	922.951489361702	0	0	0	0	0	0	0	0	0	0	0	1499.79617021277
712e5f3c-c623-11e3-bf01-24c6515278c0	2802.22658610272	1376.07552870091	1727.60574018127	783.181268882175	0	0	779.675981873112	0	0	0	0	0	0	0	0	0	0	0	0	0	1813.23489425981
7260f57c-c623-11e3-bf01-24c6515278c0	1756.96245590016	2251.09251750829	784.706545205624	0	637.16771102101	0	940.747617292402	0	1570.41335369386	0	0	0	0	0	0	0	0	0	0	0	1556.90979937865
73afad06-c623-11e3-bf01-24c6515278c0	2577.49603553118	4017.61127339931	1712.32604030047	1251.96953618696	0	2416.37125909145	1341.5388994873	0	1777.37641588172	0	0	0	0	0	0	0	0	0	0	0	1692.31054012161
7cd7fe38-c623-11e3-bf01-24c6515278c0	0	0	2514.66072133218	0	0	765.767027069687	0	0	2022.34614473996	0	0	0	0	0	0	0	0	0	0	0	1043.22610685817
7df3a542-c623-11e3-bf01-24c6515278c0	1198.79015510832	2757.61795496304	1612.40781096441	803.199418877922	1106.65256591035	1442.15357005512	978.461137461009	0	1452.66927317011	0	0	0	0	0	0	0	0	0	0	0	367.048113489718
7f795952-c623-11e3-bf01-24c6515278c0	1933.8778588274	7402.27400866561	0	1719.72527834147	1359.4686008885	0	1380.98393023638	0	1939.88213678495	0	0	0	0	0	0	0	0	0	0	0	2509.78818625569
