ICGC-Breast_common_SBS17	ICGC-Breast_common_SBS8	ICGC-Breast_common_SBS1	ICGC-Breast_common_SBS2	ICGC-Breast_common_SBS13	ICGC-Breast_common_SBS3	ICGC-Breast_common_SBS5	ICGC-Breast_common_SBS18	ICGC-Breast_common_SBS127	ICGC-Breast_rare_SBS26	ICGC-Breast_rare_SBS44	ICGC-Breast_rare_SBS33_a	ICGC-Breast_rare_SBS30	ICGC-Breast_rare_SBS33_b	unassigned
PD13760a	0	1570.61068044789	515.886735572782	0	659.576658053402	466.992248062016	567.275839793282	0	392.153746770026	0	0	0	0	0	461.504091300602
PD13761a	0	0	328.610650887574	0	0	0	732.631952662722	208.752662721894	0	0	0	0	0	0	418.00473372781
PD13762a	0	209.196054628225	468.559028831563	0	0	0	543.307738998482	137.959028831563	192.640971168437	0	0	0	0	0	101.33717754173
PD13763a	0	557.979675591167	840.475669337502	0	0	0	450.791479382451	0	295.518858706273	0	0	0	0	0	418.234316982607
PD13764a	0	801.244167962675	748.662519440124	0	383.595645412131	515.300155520995	579.900466562986	446.693623639191	1005.56143079316	0	0	0	0	0	349.041990668738
PD13765a	0	0	1157.89433342458	0	0	0	533.951272926362	2730.75079843051	0	0	0	0	0	0	1056.40359521855
PD13766a	0	0	449.789466806064	1584.54260324098	762.18504966022	0	533.028097229483	0	0	0	0	0	0	0	507.454783063253
PD13767a	0	324.492027334852	605.417995444191	272.413059984814	0	205.812072892939	711.578967350038	294.446469248292	0	0	0	0	0	0	223.839407744874
PD13768a	0	0	487.342995169082	0	0	0	372.792270531401	0	259.246376811594	0	0	0	0	0	232.618357487923
PD13770a	0	189.090952839269	601.789461020212	0	0	0	289.139076034649	454.718719923003	258.124157844081	0	0	0	0	0	286.137632338786
PD13771a	0	3355.69193714876	0	0	1393.61796077532	3351.18832434912	2476.48663837596	1139.41403830715	0	0	0	0	0	0	1372.60110104369
PD14432a	0	0	351.530040053405	0	0	0	771.468624833111	159.287049399199	199.233644859813	0	0	0	0	0	388.480640854472
PD14433a	0	273.381604696673	707.487559407325	1206.18367346939	311.434721833939	0	634.886217500699	0	298.416550181717	0	0	0	0	0	150.209672910257
PD14435a	0	467.5	1104	0	252	0	719.5	0	521.5	0	0	0	0	0	651.5
PD14437a	0	504.075726378403	953.751201098147	0	297.454587051018	469.638869823839	444.68462594372	650.806680393503	759.607183710821	0	0	0	0	0	282.981125600549
PD14439a	0	0	379.865955826352	0	0	125.285605483625	380.868240670221	223.509520182787	0	0	0	0	0	0	206.470677837015
PD14441a	0	1285.74003876804	410.67370234762	0	0	775.159164333405	991.541029506784	468.409002799914	0	0	0	0	0	0	730.477062244237
PD14442a	0	238.18207926479	429.22917863297	0	0	0	497.925904652499	154.9437105112	239.184951177484	0	0	0	0	0	186.534175761057
PD14450a	0	0	288.888717751251	0	0	0	506.304967269927	113.956103195995	156.439738159415	0	0	0	0	0	232.410473623412
PD14453a	0	869.219145609522	956.741211479296	2238.56438190346	2211.55757300651	1108.27941695668	0	0	1342.83855348767	0	0	0	0	0	1188.79971755686
PD14454a	0	486.16214057508	594.420926517572	0	167.400159744409	237.066693290735	451.078274760383	218.021166134185	0	0	0	0	0	0	355.850638977636
PD14456a	0	188.761303359434	769.526900732508	0	0	167.787825208386	307.611012882041	274.652690073251	184.766355140187	0	0	0	0	0	83.893912604193
PD14457a	0	0	1055.07591336688	314.724349157734	0	0	994.129293371254	1447.73200612557	0	0	0	0	0	0	755.338437978562
PD14458a	0	0	535.780593531177	0	0	0	405.619206402134	148.323441147049	184.143047682561	0	0	0	0	0	239.133711237079
PD14459a	0	0	657.047367155566	0	0	0	438.365953354172	562.251983649916	0	0	0	0	0	0	428.334695840346
PD14460a	0	0	836.130357931949	1789.70879363677	855.621741051701	0	507.775519222271	0	0	0	0	0	0	0	534.763588157309
PD14461a	0	133.453532892447	457.340758788723	0	0	133.953358858336	314.890358510268	0	269.40619561434	0	0	0	0	0	126.955795335886
PD14462a	0	224.268041237113	595.037800687285	344.178694158076	258.886597938144	0	805.257731958763	0	257.381443298969	0	0	0	0	0	142.98969072165
PD14465a	0	459.425827280065	1004.33785310734	0	0	295.452300242131	581.906053268765	318.948506860371	0	0	0	0	0	0	436.929459241328
PD14467a	0	0	619.049504950495	0	0	178.881188118812	303.997524752475	0	143.707920792079	0	0	0	0	0	378.363861386139
PD14468a	0	0	536.038163001294	0	0	0	478.927554980595	142.275549805951	0	0	0	0	0	0	391.75873221216
PD14471a	0	614.970160673298	1196.41469013007	0	0	0	464.855394032135	0	438.335118592196	0	0	0	0	0	555.424636572301
PD14472a	0	0	543.236395298215	173.075315629081	0	0	689.299956464954	193.084022638224	211.091858946452	0	0	0	0	0	488.212451023074
PD14473a	0	239.456838021339	556.737148399612	0	0	0	300.817652764307	0	192.56320724216	0	0	0	0	0	253.425153572582
PD17973a	0	0	571.923647146034	0	0	0	227.668643439585	741.048925129726	320.737583395107	0	0	0	0	0	163.621200889548
PD17981a	0	0	2269.97492072643	1178.39953877198	0	0	0	1522.68492360911	721.694436437014	0	0	0	0	0	1271.24618045547
PD17991a	0	0	451.401069518717	0	0	0	340.310160427807	0	173.92513368984	0	0	0	0	0	256.363636363636
PD17994a	0	0	454.568992248062	202.480620155039	0	0	188.306976744186	0	219.185271317829	0	0	0	0	0	241.458139534884
PD18017a	0	0	465.773342836778	0	0	183.304347826087	524.370634354954	180.8001900689	389.646947018294	0	0	0	0	0	364.104537894987
PD18020a	0	5112.78768780598	0	0	3898.71937426144	4117.23166957403	0	0	1637.59214450509	0	0	0	0	0	3005.66912385346
PD18022a	0	171.78679245283	480.096226415094	112.845283018868	106.8	181.358490566038	195.967924528302	0	223.171698113208	0	0	0	0	0	129.97358490566
PD18024a	0	3070.0412872983	0	0	642.636617686829	3787.25178040205	0	957.948976832237	1313.30100063103	0	0	0	0	0	1332.82033714955
PD18031a	0	0	655.526524720318	0	205.851317214002	384.222482858174	504.135871526525	323.766149404547	305.779141104294	0	0	0	0	0	389.71851317214
PD18037a	0	0	2742.59318906224	0	0	605.013252809931	691.157523905385	834.898255326287	514.862271430968	0	0	0	0	0	582.475507465189
PD18045a	0	0	2370.7213594476	3631.54134045229	8684.81587391226	1348.77254408707	0	0	0	0	0	0	0	0	3432.14888210078
PD18046a	0	365.370268410186	875.491052993806	0	0	0	606.454748795595	225.61114934618	399.311768754301	0	0	0	0	0	428.761011699932
PD18047a	0	0	846.735676251331	0	0	217.674973375932	575.640468583599	245.633226837061	0	0	0	0	0	0	458.315654952077
PD18048a	0	462.967336683417	1135.87332495812	0	0	789.649916247906	1002.59484924623	0	750.067211055276	0	0	0	0	0	644.847361809051
PD18049a	0	0	835.724667651403	426.379911373708	226.968389955687	0	683.410339734121	0	535.605317577548	0	0	0	0	0	683.911373707533
PD18050a	0	389.407997762863	1409.54725950783	361.48629753915	272.735178970917	0	480.153523489933	0	0	0	0	0	0	0	652.669742729307
PD18100a	0	0	432.049190938511	0	0	0	283.408414239482	269.535275080906	170.44142394822	0	0	0	0	0	375.565695792881
PD18101a	0	126.378646441074	281.96032672112	0	0	0	214.994749124854	0	125.875145857643	0	0	0	0	0	113.791131855309
PD18116a	0	270.375568551007	445.944119558155	0	0	0	299.469785575049	0	282.414554905783	0	0	0	0	0	245.795971410006
PD18149a	0	255.5	511.5	0	0	266.5	731	0	460.5	0	0	0	0	0	345
PD18188a	0	218.842553191489	577.904591265397	0	0	191.800223964166	682.568421052632	0	267.418589025756	0	0	0	0	0	297.46562150056
PD18189a	0	342.299684173588	702.588840800094	456.233009708738	272.840332202597	346.297344718681	721.577728389285	916.463679962569	437.743829687683	0	0	0	0	0	75.9555503567653
PD18247a	0	0	527.731055628559	3065.84231274639	4774.09023215068	0	0	0	0	0	0	0	0	0	768.33639947437
PD18251a	0	336.644814230383	503.716683402668	0	0	696.799741787405	516.222062831731	282.121359919667	798.343422751399	0	0	0	0	0	353.151915076747
PD18257a	0	265.223026426527	568.978454805588	284.239017000505	398.33496044437	0	451.879986534254	567.977613196432	235.698198956405	0	0	0	0	0	200.668742635919
PD18258a	0	122.806522697223	394.591449977964	0	0	108.713970912296	231.017188188629	122.806522697223	0	0	0	0	0	0	162.064345526665
PD18259a	0	2612.39349201567	951.143266043989	456.068695390178	529.079692678518	810.62210003013	690.10394697198	0	0	0	0	0	0	0	589.588806869535
PD18264a	0	0	687.978412412863	3331.23753841541	1601.77797766284	0	0	0	0	0	0	0	0	0	1059.00607150889
PD18269a	0	189.662314109539	367.250634747914	0	0	133.317011244106	475.413492927095	0	0	0	0	0	0	0	221.356546971346
PD18728a	0	220.437694263916	356.899124046341	196.944334557785	0	0	527.850805312235	0	277.921446736366	0	0	0	0	0	188.946595083357
PD18730a	0	0	361.5	458	531	0	0	0	178.5	0	0	0	0	0	372
PD18733a	0	303.899337748344	491.337251655629	0	0	0	754.75	442.353476821192	625.292880794702	0	0	0	0	0	401.367052980133
PD18734a	0	629.007047768207	969.240407204385	0	0	0	819.357870007831	808.36648394675	0	0	0	0	0	0	602.028191072827
PD18748a	0	0	921.5	646.5	0	0	450.5	0	296	0	0	0	0	0	643.5
PD18749a	0	0	423.545435039159	955.102456817938	2223.73854736616	0	501.053749597683	0	0	0	0	0	0	0	557.55981117906
PD18751a	0	261.095313322801	735.083728278041	0	0	0	375.575566087414	218.918378093734	0	0	0	0	0	0	316.32701421801
PD18754a	0	0	592.929984484096	740.785298681148	262.518619084562	0	383.216834755625	305.768813033359	0	0	0	0	0	0	307.78044996121
PD18756a	0	0	678.792418220728	0	0	0	360.889636196882	222.431977988383	0	0	0	0	0	0	372.885967594007
PD18768a	0	294.479293424926	613.540333660451	0	0	0	696.315603532875	199.162315996075	398.324631992149	0	0	0	0	0	354.177821393524
PD18769a	0	0	300.756429652042	458.152294503278	1228.08875441251	283.212304589007	291.733736762481	0	0	0	0	0	0	0	420.056480080682
PD18771a	0	0	448.261998870695	0	0	0	676.905702992659	0	218.11405985319	0	0	0	0	0	432.718238283456
PD18775a	0	166.501512859304	418.014372163389	0	0	0	415.499243570348	0	143.362329803328	0	0	0	0	0	186.622541603631
PD18776a	0	0	531.743502475248	0	0	0	512.086633663366	0	258.059405940594	0	0	0	0	0	327.110457920792
PD22036a	0	0	262.000958772771	0	0	100.383509108341	277.560402684564	110.421860019175	183.199904122723	0	0	0	0	0	113.433365292426
PD22251a	0	0	503.168662674651	0	0	0	410.044910179641	0	303.903858948769	0	0	0	0	0	287.882568196939
PD22355a	0	3944.02489902347	1122.372769569	0	0	2205.32026177207	734.607699780152	0	0	0	0	0	0	0	1754.67436985531
PD22357a	0	0	876.738282009724	2112.27870340357	2353.98223662885	542.957212317666	588.995980551053	0	0	0	0	0	0	0	1244.04758508914
PD22358a	0	1504.76692095439	0	0	896.063463723422	1841.60282421685	652.68203213764	0	530.741438078234	0	0	0	0	0	732.143320889464
PD22359a	0	0	460.152612662427	201.944705557092	0	183.357755045618	521.941664362732	151.70970417473	0	0	0	0	0	0	297.893558197401
PD22360a	0	2842.19917257683	0	0	756.444444444444	2536.90543735225	0	0	1161.82624113475	0	0	0	0	0	1212.62470449173
PD22361a	0	0	823.501403658018	1366.48039132284	2046.96052743513	0	450.642450021268	0	0	0	0	0	0	0	1211.41522756274
PD22362a	0	0	273.200874485597	339.871913580247	0	175.450102880658	401.530092592593	339.871913580247	154.89737654321	0	0	0	0	0	264.177726337448
PD22363a	0	3387.64126039092	0	0	0	2360.29515839137	945.318467760054	0	0	0	0	0	0	0	2211.74511345766
PD22364a	0	0	834	496	300	0	0	0	308	0	0	0	0	0	464
PD22365a	0	413.561297126285	300.497759029792	0	0	270.849986817822	371.350909570261	205.021882414975	225.624571579225	0	0	0	0	0	119.09359346164
PD22366a	0	1729.67518750957	0	0	1304.7636614113	3170.57069238226	667.146129904587	904.876371243431	950.920965355375	0	0	0	0	0	1081.04699219348
PD23550a	0	0	582.382378547797	478.082535260317	0	0	827.9111962389	283.955075744384	272.477102559638	0	0	0	0	0	421.191711648964
PD23554a	0	2662.46480098601	0	0	467.669470021025	1906.69093018198	0	0	796.788733415501	0	0	0	0	0	1065.38606539548
PD23558a	0	2848.34320402724	0	0	698.206692330471	2479.23393544566	1560.96209653539	762.225644062778	0	0	0	0	0	0	1785.02842759846
PD23559a	0	949.381997396318	524.487260554213	0	428.898456388321	1093.01543611679	595.553282499535	368.342198251813	1046.47219639204	0	0	0	0	0	375.84917240097
PD23560a	0	448.768974145121	465.315763135947	237.170642201835	348.485404503753	368.04070058382	459.800166805671	0	430.717931609675	0	0	0	0	0	247.700417014178
PD23561a	0	0	0	14757.0840577213	28544.3268920956	0	9539.93817790222	0	0	0	0	0	0	0	5186.65087228088
PD23562a	0	1403.59550867642	573.539026879891	0	654.54453895883	2660.6810479755	735.550051037768	0	777.552909152773	0	0	0	0	0	542.536917318818
PD23563a	0	3464.60665612071	0	0	0	1999.21562423947	731.444755414943	596.362618642005	0	0	0	0	0	0	1431.37034558287
PD23564a	0	0	25630.1464279936	0	0	0	0	0	0	0	57777.3471806888	0	0	0	39.5063913175982
PD23565a	0	731.541320680111	1555.08783821951	2526.14268768005	2447.63825340338	0	0	0	921.552053324295	0	0	0	0	0	670.037846692654
PD23566a	0	2399.48067126161	564.407401857956	0	0	1866.54023074618	559.912121666167	0	542.430476475877	0	0	0	0	0	734.22909799221
PD23567a	0	2743.95031917846	683.740077713017	0	0	1546.78087704691	761.653483208437	0	644.283930058285	0	0	0	0	0	817.591312794891
PD23569a	0	188.054373522459	0	0	0	148.148936170213	140.666666666667	0	307.770685579196	0	0	0	0	0	270.359338061465
PD23570a	0	0	389.254032258065	640.207213261649	281.12791218638	0	580.863575268817	0	0	0	0	0	0	0	353.547267025089
PD23574a	0	3162.37924319371	0	0	2134.91847722326	4090.3438084692	899.965634426668	0	890.465997174386	0	0	0	0	0	1915.92683951278
PD23577a	0	1038.02293346774	374.188508064516	0	0	1060.03402217742	489.246471774194	0	457.730594758065	0	0	0	0	0	550.777469758065
PD23578a	0	2772.26893218105	0	0	0	1521.89248571847	764.953859674821	0	501.954006152043	0	0	0	0	0	1278.93071627362
PD23579a	0	4798.10449599084	0	0	0	0	5822.73358533791	0	5320.67033218786	0	68397.6171706758	0	0	0	2971.87441580759
PD24182a	0	1178.185307535	0	0	1828.28755702375	3082.98489853705	719.613182318704	0	1103.17350951707	0	0	0	0	0	1624.75554506843
PD24186a	0	2116.6093352949	0	0	0	2129.12772502341	590.867995185235	0	1489.18764210245	0	0	0	0	0	1162.207302394
PD24189a	0	0	3544.00656925656	0	0	0	0	0	0	0	23349.1617425461	0	0	0	2696.83168819734
PD24190a	1925.15388139476	1971.08597607534	0	0	0	1180.75439043013	1020.99058284551	1042.95810638839	1629.5908373632	0	0	0	0	0	1037.46622550267
PD24191a	0	1316.54365436544	0	0	0	2053.68791424597	598.929711152933	0	1056.13943212503	0	0	0	0	0	1094.69928811063
PD24192a	0	3922.27998092888	0	0	1870.89505272605	6302.64645501458	2175.37797285169	0	1828.89740857079	0	0	0	0	0	1726.90312990801
PD24193a	0	0	798.106537314761	0	0	0	1091.64572115171	0	0	0	7729.53179653776	0	0	0	1617.71594499577
PD24194a	0	0	0	5111.45057437623	5338.915636204	0	0	0	1091.23106753494	0	0	0	0	0	2153.40272188483
PD24195a	0	241.972209771403	416.172120125504	0	0	0	705.333930972658	186.248319139399	385.549081129538	0	0	0	0	0	304.724338861498
PD24196a	0	460.856653340948	322.200647249191	0	177.559489815344	515.720540643442	251.875118979631	388.037312012184	316.215495907101	0	0	0	0	0	187.534742052159
PD24197a	0	10207.5841667492	0	0	0	4076.42811169423	0	0	1861.56550153481	0	0	0	0	0	4069.42222002176
PD24199a	0	337.327362135581	473.160519845451	0	210.516332982086	441.583069898138	428.551106427819	0	559.873199859501	0	0	0	0	0	402.988408851424
PD24200a	0	375.894464562856	0	0	0	251.436109674082	0	0	184.42007242628	0	0	0	0	0	162.249353336782
PD24201a	0	7718.1003367332	1455.07627739007	0	1208.23298033283	2575.36508711141	1406.60704699624	1526.03123322434	3376.35659557855	0	0	0	0	0	1212.23044263336
PD24202a	0	2059.74934189406	601.342921348315	0	908.007833065811	2044.76571428571	0	0	855.565136436597	0	0	0	0	0	1309.56905296951
PD24204a	0	0	1352.46804680468	0	0	238.493249324932	324.028802880288	457.363636363636	322.016201620162	0	0	0	0	0	100.630063006302
PD24205a	0	2713.08302034867	604.575592802287	0	0	2037.94024328718	1495.42373451427	793.255227310948	0	0	0	0	0	0	1283.72218173665
PD24206a	0	563.514638545858	291.024004440128	306.551963368947	0	0	730.815873456362	473.853198279451	814.967392812543	0	0	0	0	0	429.272929096711
PD24207a	0	0	1018.3950617284	1178.11385459534	1017.39368998628	0	520.713305898491	0	423.079561042524	0	0	0	0	0	587.304526748965
PD24208a	0	0	0	14661.3530501961	9371.48848007179	0	0	0	0	0	0	0	0	0	1591.15846973211
PD24209a	0	1237.62170535012	0	1841.18105822187	4760.46813532652	904.588955546814	0	0	0	0	0	0	0	0	1425.14014555468
PD24212a	0	3381.20338561115	0	0	0	1651.05252676126	2009.49813293503	1094.86109036594	0	0	0	0	0	0	1918.38486432662
PD24214a	0	234.485046576238	1239.34907664651	0	0	0	306.440758293839	762.831181565615	414.122732472626	0	0	0	0	0	121.771204445172
PD24215a	0	1192.70322894694	0	0	464.051760506247	667.512899561902	0	1063.91132565309	2164.40556547136	0	0	0	0	0	624.415219860461
PD24216a	0	1049.04936280045	0	2738.37538312631	2446.10792063236	0	1053.56896273593	0	1390.530246814	0	0	0	0	0	661.36812389095
PD24217a	0	0	0	3989.91242688625	10111.3122896448	0	0	0	0	0	0	0	0	0	1203.77528346895
PD24218a	0	0	421.204569687738	0	0	285.477532368621	1129.38918507235	0	747.249961919269	0	0	0	0	0	704.678750952022
PD24219a	0	308.535198555957	1604.58273164862	0	0	0	0	0	571.638838748496	0	0	0	0	0	834.243231046927
PD24220a	0	0	1120.4485619469	0	711.015486725664	0	294.592090707965	358.503595132743	440.390210176991	0	0	0	0	0	686.050055309737
PD24221a	0	233.254311285745	0	0	0	378.913119406243	277.802881466929	424.963326784545	707.271119842829	0	0	0	0	0	270.795241213709
PD24223a	0	0	790.922897196262	804.939252336449	0	0	597.196845794393	0	581.678738317757	0	0	0	0	0	653.262266355139
PD24224a	0	276.31160572337	486.810810810811	0	0	204.972972972973	392.864864864865	272.29252782194	317.507154213037	0	0	0	0	0	261.240063593004
PD24225a	0	0	288.158241758242	349.191758241758	207.614010989011	0	224.123076923077	223.622802197802	277.152197802198	0	0	0	0	0	251.137912087912
PD24302a	0	0	344.100392156863	0	0	127.794509803922	349.072941176471	0	265.534117647059	0	0	0	0	0	181.498039215685
PD24303a	0	1138.25883922615	0	0	603.90260173449	1470.98065376918	0	0	536.357571714476	0	0	0	0	0	750.500333555704
PD24304a	0	3276.82527392257	0	0	0	1265.47728268809	0	586.684879474069	757.384149013879	0	0	0	0	0	966.628414901392
PD24306a	0	1224.48699834661	0	0	0	757.156170148805	0	0	496.413647978356	0	0	0	0	0	857.943183526229
PD24307a	0	227.42928660826	307.229036295369	0	0	0	491.267209011264	0	247.379224030038	0	0	0	0	0	320.695244055069
PD24308a	0	412.367777309152	673.918177983973	0	0	1049.20792914382	665.901307465205	0	1172.46731336989	0	0	0	0	0	778.13749472796
PD24314a	0	371	770	0	0	598.5	468.5	590.5	713	0	0	0	0	0	358.5
PD24318a	0	0	643.136730277395	0	0	403.212669683258	614.586267951997	0	448.793232343104	0	0	0	0	0	436.271099744246
PD24320a	0	0	1158.3690248566	0	0	0	1891.10245379222	0	1058.83731676227	11388.6281070746	0	0	0	0	198.063097514309
PD24322a	0	0	808.004103405827	632.72014772261	757.066885514977	747.079195732458	610.747230201067	0	637.214608124743	0	0	0	0	0	675.167829298318
PD24325a	0	848.725655611261	1097.08431353644	0	1098.08575973776	3246.68858465098	684.488478596221	984.922338989587	1916.26730620902	0	0	0	0	0	510.737562668732
PD24326a	0	0	0	11169.4805002433	9967.41308165986	0	0	0	0	0	0	0	0	0	2483.10641809684
PD24327a	0	0	0	6140.31030860956	6638.79490902351	0	0	0	0	0	0	0	0	0	3405.89478236693
PD24329a	0	0	887.289841345015	0	0	0	296.929670850107	229.44565474781	0	0	0	0	0	0	697.334833057068
PD24332a	0	210.21897810219	736.266944734098	151.157455683003	0	0	0	209.718456725756	356.371220020855	0	0	0	0	0	256.266944734098
PD24333a	17774.7044212184	0	0	0	0	1828.35824550663	0	0	0	0	0	0	0	0	3280.93733327497
PD24335a	0	400.702990369995	1457.73846933604	0	305.154586923467	350.177394830208	631.820070957932	282.14292954891	0	0	0	0	0	0	520.263558033448
PD24336a	0	420.8192048012	259.004201050263	357.69632408102	0	0	871.696924231058	306.596849212303	684.833158289572	0	0	0	0	0	438.353338334584
PD24337a	0	1430.99405074366	388.455468066492	0	0	1845.41312335958	596.663604549431	394.44706911636	575.193700787402	0	0	0	0	0	475.832983377075
PD4006a	0	3241.63013984554	590.568252974327	0	0	3114.22328323941	0	0	923.324984345648	0	0	0	0	0	1705.25333959507
PD4076a	0	0	728.438579654511	244.317898272553	0	0	508.201295585413	0	0	0	0	0	0	0	610.042226487523
PD4252a	0	0	1045.53012048193	0	0	541.497683039852	460.073215940686	778.777571825765	493.542168674699	0	0	0	0	0	453.579240037068
PD4261a	0	186.590870904509	428.505180621675	0	0	0	639.740128815458	0	249.961355362644	0	0	0	0	0	291.202464295714
PD4264a	0	206.462196861626	961.308131241084	248.25820256776	0	0	421.988587731812	0	0	0	0	0	0	0	279.982881597718
PD4826a	0	304.239056356488	677.532372214941	537.922673656619	536.921887287025	0	378.797640891219	424.333420707733	752.090956749672	0	0	0	0	0	206.161992136303
PD4833a	0	1388.58466228893	0	0	439.343183239525	2369.35076610381	739.57770481551	448.350218886804	0	0	0	0	0	0	1015.79346466542
PD4841a	0	2015.86147926464	704.801197092775	0	0	1429.61094484823	727.811030354853	0	1150.99187687046	0	0	0	0	0	990.923471569042
PD4844a	0	2605.64429163085	0	0	986.000625146519	4385.9510041416	1496.5187153239	0	1517.03954051731	0	0	0	0	0	1818.84582323982
PD4847a	670.665942520932	1261.87146413216	1156.92373840235	0	0	1093.45535188957	1128.93767820774	2307.35071283096	3023.99375424304	0	0	0	0	0	398.801357773247
PD4872a	0	1562.23928608488	0	456.692954238871	729.21137283387	567.996264397634	742.687558368787	0	0	0	0	0	0	0	751.172564075958
PD4874a	0	2553.49853085211	0	778.261508325171	2207.15964740451	1606.57198824682	778.261508325171	0	0	0	0	0	0	0	1785.24681684622
PD4875a	0	1564.28708345621	663.743364789148	0	0	1554.75486582129	1137.34407254497	650.699277499263	585.478841049838	0	0	0	0	0	648.692494839281
PD4876a	0	1002.80648119841	0	0	410.625496789972	1623.49617853867	695.712626108224	0	385.117701008866	0	0	0	0	0	790.241516355858
PD4951a	0	754.728417266187	240.413489208633	0	230.91690647482	545.803597122302	624.775179856115	0	0	0	0	0	0	0	382.362410071943
PD4952a	0	3305.69775467775	1010.1716008316	0	902.099750519751	2589.72174636175	1893.25871101871	784.52158004158	0	0	0	0	0	0	1547.52885654886
PD4955a	0	1674.08724942491	0	0	360.050936575748	1143.98455471574	1181.88465330266	722.096615182386	0	0	0	0	0	0	987.895990798556
PD4956a	0	1687.34440944202	0	0	1241.0178224658	4872.10702110215	1354.47374099167	774.199197341734	791.692400638674	0	0	0	0	0	861.165408017952
PD4957a	0	907.884392180819	312.476481368357	210.821472205254	280.427611484423	520.794135613928	459.700977397679	0	320.989462431277	0	0	0	0	0	265.905467318263
PD4958a	0	2859.8095033557	0	555.516993288591	785.645422818792	1499.59506040268	1778.35629530201	733.503033557047	667.823677852349	0	0	0	0	0	457.75001342283
PD4969a	0	117.20500481232	257.255052935515	0	0	0	206.102021174206	118.198267564966	198.652550529355	0	0	0	0	0	134.587102983638
PD4972a	0	123	373.5	0	0	0	305	0	0	0	0	0	0	0	343.5
PD4975a	0	1999.0954954955	643.156756756757	0	0	2335.2	805.949549549549	0	839.50990990991	0	0	0	0	0	883.088288288284
PD4977a	0	0	0	22058.2141420832	16478.9305197417	0	0	0	0	0	0	0	0	0	3720.8553381751
PD4978a	0	0	599.103596349973	610.634460547504	536.435856146001	337.904455179817	599.604938271605	328.378958668814	423.13258185722	0	0	0	0	0	300.805152979066
PD5930a	0	800.101381320492	365.5463185908	0	467.059181345837	1203.15245216069	0	288.036497275377	437.555442909644	0	0	0	0	0	384.54872639716
PD5932a	0	1566.88144201564	0	0	1680.59054922073	3480.40033859483	1259.81676044416	0	853.569685803914	0	0	0	0	0	1218.74122392073
PD5934a	0	4344.00454506103	733.774391827547	0	0	3597.19864081032	0	0	921.227685914639	0	0	0	0	0	1982.79473638646
PD5935a	0	1208.05942186932	688.598889407857	0	1121.73361357621	3764.20675696715	692.112149047693	0	1256.2412683585	0	0	0	0	0	940.04790077327
PD5937a	0	0	0	26327.2511973825	17615.99528931	0	0	0	0	0	26468.2391545724	0	0	0	5685.5143587351
PD5945a	0	3103.48648648649	0	0	545.382562478797	2483.68817143503	0	0	1007.3595499265	0	0	0	0	0	1693.08322967318
PD5946a	0	0	1345.34390181539	0	0	374.095627716696	593.651751470212	628.160572743544	338.086422909742	0	0	0	0	0	632.661723344416
PD5948a	0	2635.06311415947	0	0	0	5421.21585438238	0	0	4593.72498845875	0	0	0	0	0	2521.9960429994
PD5951a	0	0	1388.21738449491	0	0	0	547.585747846515	242.537979639781	0	0	0	0	0	0	1014.65888801879
PD5953a	0	252.291316526611	674.106442577031	0	0	0	462.201680672269	0	391.40056022409	0	0	0	0	0	355.999999999999
PD5959a	0	199.837978744736	559.345498295569	267.120112291959	0	0	830.984559855625	0	363.524363344696	0	0	0	0	0	283.187487467415
PD5960a	0	1169.80138596708	425.473332508353	0	0	610.67937136493	1095.21841356268	0	0	0	0	0	0	0	743.827496596957
PD5964a	0	295.509039010466	360.057088487155	0	0	162.882968601332	162.882968601332	242.055185537583	195.156993339676	0	0	0	0	0	171.455756422456
PD6016a2	0	0	470.507579717721	386.095922634605	214.77522216414	0	337.147151071615	0	177.813904861474	0	0	0	0	0	324.660219550445
PD6045a	0	235.921348314607	347.83275713051	534.351771823682	193.072385479689	0	497.047968885048	224.326923076923	267.175885911841	0	0	0	0	0	33.2709593776999
PD6048a	0	431.79679144385	921.903743315508	0	0	270.438502673797	533.336898395722	548.919786096257	0	0	0	0	0	0	395.604278074866
PD6404a	401.275559288387	1163.29884706421	741.509200580286	0	526.361456822173	1812.2444834695	852.085134000153	0	632.434297930824	0	0	0	0	0	423.791020844467
PD6405a	0	0	0	6066.52739590124	24685.5609002523	0	0	0	0	0	0	0	0	0	4564.91170384646
PD6406a	0	1044.76691579472	0	0	305.516691579472	1891.69925261584	0	393.164922770304	811.372197309417	0	0	0	0	0	579.480019930247
PD6410a	0	1947.36968993307	461.495150935665	0	868.54985657697	2286.99815598962	564.882051632291	0	921.991394618222	0	0	0	0	0	261.713700314162
PD6412a	0	1984.39994032819	2038.50627548483	0	0	2222.36761810045	0	0	3979.32055693685	0	12861.7772451517	0	0	0	2100.62836399798
PD6413a	0	1275.33391494002	305.199563794984	282.684841875682	648.924318429662	1038.67917121047	398.760741548528	0	0	0	0	0	0	0	638.417448200654
PD6414a	0	0	347.309719467271	138.724284499858	0	182.637007650893	395.214508359309	148.704448852366	367.270048172287	0	0	0	0	0	181.139982998016
PD6416a	272.358530341816	1168.18235205541	0	0	445.40400542087	512.615871103749	0	0	285.901219695829	0	0	0	0	0	646.538021382326
PD6466b	0	0	430.136630343671	144.558256496228	0	0	383.129924559933	0	0	0	0	0	0	565.596814752724	285.578373847444
PD6684a	0	1492.17242385555	0	0	2488.94958964071	5079.17333576509	1216.28765274485	0	1574.48885646544	0	0	0	0	0	1825.92814152836
